DEPTH,RHOB_F17-04,RHOB_F15-A-01
2166.1001,2.355529308,2.458445072
2166.2001,2.363725662,2.45490551
2166.3001,2.371161461,2.452444792
2166.4001,2.376767159,2.452386141
2166.5001,2.376360655,2.454874992
2166.6001,2.369375706,2.458178759
2166.7001,2.357434034,2.461838484
2166.8001,2.341830492,2.464315176
2166.9001,2.325241804,2.463788033
2167.0001,2.312894583,2.460515022
2167.1001,2.310256481,2.458030939
2167.2001,2.318482637,2.456347704
2167.3001,2.332170487,2.456041336
2167.4001,2.346871138,2.457733154
2167.5001,2.359012842,2.459229231
2167.6001,2.363696098,2.460460186
2167.7001,2.358776093,2.464409351
2167.8001,2.349047899,2.468299389
2167.9001,2.338632584,2.470419645
2168.0001,2.328019857,2.470913172
2168.1001,2.325876236,2.468414068
2168.2001,2.340759039,2.461339474
2168.3001,2.360769987,2.455292225
2168.4001,2.366293669,2.449169636
2168.5001,2.349929571,2.441924095
2168.6001,2.320252657,2.435631275
2168.7001,2.293755531,2.431245327
2168.8001,2.279379368,2.431083441
2168.9001,2.275254965,2.433851719
2169.0001,2.280933142,2.439437628
2169.1001,2.288792133,2.448391199
2169.2001,2.288784981,2.457230806
2169.3001,2.286316395,2.463011742
2169.4001,2.287293911,2.458551884
2169.5001,2.290895462,2.455425501
2169.6001,2.303526402,2.452466965
2169.7001,2.322963476,2.447397232
2169.8001,2.337874889,2.45062089
2169.9001,2.346697331,2.458106995
2170.0001,2.351382256,2.454042435
2170.1001,2.350900412,2.451420307
2170.2001,2.350192547,2.448938847
2170.3001,2.352483749,2.44015646
2170.4001,2.353418827,2.436122894
2170.5001,2.349089146,2.436961651
2170.6001,2.340468645,2.434140444
2170.7001,2.331271172,2.435103178
2170.8001,2.326863289,2.441673517
2170.9001,2.328708172,2.447900295
2171.0001,2.333252668,2.455400944
2171.1001,2.341265917,2.463552237
2171.2001,2.35326004,2.468305826
2171.3001,2.361360788,2.470405817
2171.4001,2.360806465,2.470290422
2171.5001,2.351318598,2.469340801
2171.6001,2.333154202,2.468090057
2171.7001,2.31251359,2.466953516
2171.8001,2.299681902,2.466390133
2171.9001,2.298224449,2.468450546
2172.0001,2.304742575,2.473739862
2172.1001,2.313864946,2.479010105
2172.2001,2.319037676,2.482617855
2172.3001,2.316534996,2.484443426
2172.4001,2.308775187,2.48607564
2172.5001,2.299911976,2.485286951
2172.6001,2.290981293,2.482477188
2172.7001,2.285253048,2.483016014
2172.8001,2.287203789,2.484435082
2172.9001,2.295998097,2.483392239
2173.0001,2.306111097,2.481920958
2173.1001,2.314332962,2.478411913
2173.2001,2.322332859,2.473935843
2173.3001,2.334167242,2.475566387
2173.4001,2.350735426,2.481119871
2173.5001,2.369198322,2.485773325
2173.6001,2.387588024,2.492152453
2173.7001,2.401648283,2.496103048
2173.8001,2.406024933,2.493707657
2173.9001,2.402871847,2.490230799
2174.0001,2.399713039,2.48927474
2174.1001,2.400000095,2.488953114
2174.2001,2.402125359,2.484568596
2174.3001,2.404602528,2.479007244
2174.4001,2.40694046,2.476581574
2174.5001,2.408487797,2.470941544
2174.6001,2.410155296,2.460479975
2174.7001,2.413367987,2.450729132
2174.8001,2.414364338,2.444417477
2174.9001,2.406677008,2.443092108
2175.0001,2.39048481,2.447062016
2175.1001,2.370502234,2.455850601
2175.2001,2.350716591,2.463582993
2175.3001,2.336316109,2.463337183
2175.4001,2.332196713,2.452230692
2175.5001,2.33687067,2.433881521
2175.6001,2.343556643,2.415961742
2175.7001,2.346144438,2.403283358
2175.8001,2.342473507,2.396789789
2175.9001,2.333841085,2.393184185
2176.0001,2.3268466,2.388285637
2176.1001,2.328607559,2.37760973
2176.2001,2.338461638,2.360877991
2176.3001,2.351095676,2.344311476
2176.4001,2.361711025,2.336164475
2176.5001,2.365772724,2.333928824
2176.6001,2.362652779,2.337312222
2176.7001,2.355519772,2.34573102
2176.8001,2.347182512,2.356450081
2176.9001,2.341817141,2.366660118
2177.0001,2.343071461,2.373033524
2177.1001,2.348483324,2.378554821
2177.2001,2.354688644,2.385525942
2177.3001,2.361280203,2.395115614
2177.4001,2.367438316,2.405685902
2177.5001,2.371689558,2.414710045
2177.6001,2.37436986,2.417669296
2177.7001,2.377272606,2.417315483
2177.8001,2.38271308,2.415442705
2177.9001,2.391822338,2.414507628
2178.0001,2.402172327,2.415172339
2178.1001,2.410506964,2.419528484
2178.2001,2.415626288,2.427904367
2178.3001,2.417754412,2.435868025
2178.4001,2.419108391,2.437152863
2178.5001,2.424430609,2.440559387
2178.6001,2.436093092,2.441518068
2178.7001,2.452413321,2.430373907
2178.8001,2.468761683,2.422446728
2178.9001,2.480554104,2.4186759
2179.0001,2.484493971,2.423123121
2179.1001,2.472295523,2.430901766
2179.2001,2.444768906,2.441154003
2179.3001,2.416641951,2.450246811
2179.4001,2.401523113,2.459770918
2179.5001,2.401755095,2.468267202
2179.6001,2.41391921,2.471205473
2179.7001,2.435136318,2.471025705
2179.8001,2.454443932,2.468527079
2179.9001,2.46134305,2.469027996
2180.0001,2.456582546,2.471838951
2180.1001,2.445190907,2.477033138
2180.2001,2.431100607,2.482014895
2180.3001,2.415898323,2.485208273
2180.4001,2.402167082,2.485421419
2180.5001,2.394319058,2.484295607
2180.6001,2.394415617,2.484933376
2180.7001,2.40205121,2.488505602
2180.8001,2.415182114,2.489634275
2180.9001,2.431369305,2.488816261
2181.0001,2.442917585,2.486326933
2181.1001,2.449675322,2.48423934
2181.2001,2.45800519,2.482956886
2181.3001,2.464147091,2.482856512
2181.4001,2.460277319,2.483091116
2181.5001,2.44548583,2.481270313
2181.6001,2.427468777,2.475422382
2181.7001,2.417253733,2.469601154
2181.8001,2.423009634,2.463508129
2181.9001,2.439713717,2.457476854
2182.0001,2.450366259,2.454864502
2182.1001,2.441460133,2.454851151
2182.2001,2.416505098,2.455299139
2182.3001,2.389484882,2.455472231
2182.4001,2.372214556,2.456047773
2182.5001,2.365742445,2.457412481
2182.6001,2.365221739,2.458230496
2182.7001,2.364879847,2.458582401
2182.8001,2.364778042,2.458682537
2182.9001,2.374884844,2.457453013
2183.0001,2.398642778,2.455567598
2183.1001,2.419278145,2.455182314
2183.2001,2.417303085,2.457853317
2183.3001,2.395354748,2.46318841
2183.4001,2.370273829,2.468888044
2183.5001,2.352210045,2.472940922
2183.6001,2.341223955,2.474071503
2183.7001,2.3391397,2.472709656
2183.8001,2.345929861,2.4703753
2183.9001,2.355020046,2.468121052
2184.0001,2.360325337,2.466293573
2184.1001,2.36070776,2.465106726
2184.2001,2.357668877,2.463265419
2184.3001,2.354367256,2.459676504
2184.4001,2.353726149,2.456795454
2184.5001,2.355906487,2.457656384
2184.6001,2.359198332,2.462624073
2184.7001,2.364367962,2.470073223
2184.8001,2.375392914,2.478497505
2184.9001,2.393332481,2.487059593
2185.0001,2.411834478,2.489424706
2185.1001,2.422330856,2.483554602
2185.2001,2.422152758,2.474702597
2185.3001,2.414969444,2.46691823
2185.4001,2.404397488,2.460698843
2185.5001,2.393875361,2.454319477
2185.6001,2.38625288,2.448236227
2185.7001,2.380167484,2.442664385
2185.8001,2.373552084,2.435580969
2185.9001,2.368804216,2.425742626
2186.0001,2.369041443,2.414783001
2186.1001,2.37446332,2.405408621
2186.2001,2.383882046,2.4000628
2186.3001,2.397079945,2.400651932
2186.4001,2.414976835,2.409678936
2186.5001,2.43667841,2.426491261
2186.6001,2.459020853,2.444748402
2186.7001,2.477874041,2.458601236
2186.8001,2.491672039,2.466274738
2186.9001,2.50168705,2.471155167
2187.0001,2.508794546,2.471347332
2187.1001,2.513242483,2.466888666
2187.2001,2.515516043,2.462672472
2187.3001,2.516602993,2.455667257
2187.4001,2.516651154,2.445677042
2187.5001,2.513758183,2.440429449
2187.6001,2.50596261,2.440254211
2187.7001,2.492498159,2.444767952
2187.8001,2.46955967,2.451425552
2187.9001,2.434287787,2.460086584
2188.0001,2.402094841,2.469732523
2188.1001,2.390800953,2.47572422
2188.2001,2.400830984,2.478360653
2188.3001,2.424830675,2.478116512
2188.4001,2.454373121,2.474185944
2188.5001,2.483450413,2.467321873
2188.6001,2.511791468,2.460063696
2188.7001,2.533309698,2.454333544
2188.8001,2.537427664,2.450666428
2188.9001,2.528051376,2.449805737
2189.0001,2.517422676,2.449880838
2189.1001,2.512279272,2.450746298
2189.2001,2.511617661,2.451920748
2189.3001,2.512435198,2.454926014
2189.4001,2.51272583,2.460257292
2189.5001,2.510664702,2.465174198
2189.6001,2.504499435,2.467630863
2189.7001,2.493049145,2.465493202
2189.8001,2.473913193,2.45829916
2189.9001,2.448161125,2.451399803
2190.0001,2.422087669,2.447868347
2190.1001,2.401807785,2.449509621
2190.2001,2.391531229,2.453989983
2190.3001,2.389843702,2.459729433
2190.4001,2.394452095,2.461101294
2190.5001,2.405690193,2.458960295
2190.6001,2.421824217,2.453345299
2190.7001,2.435908794,2.450057745
2190.8001,2.442574501,2.448622942
2190.9001,2.441156864,2.449158669
2191.0001,2.431191921,2.449457407
2191.1001,2.415209293,2.448428154
2191.2001,2.404575825,2.443762302
2191.3001,2.40946269,2.437104464
2191.4001,2.427222967,2.428393364
2191.5001,2.454114676,2.416713238
2191.6001,2.48291111,2.402053356
2191.7001,2.504204512,2.385981083
2191.8001,2.50977087,2.372175694
2191.9001,2.500478506,2.362800837
2192.0001,2.485062599,2.359839916
2192.1001,2.473604918,2.365124464
2192.2001,2.47058773,2.377041102
2192.3001,2.473438263,2.396757603
2192.4001,2.47168541,2.423666
2192.5001,2.453042984,2.452760935
2192.6001,2.412938595,2.480729818
2192.7001,2.366116285,2.50318408
2192.8001,2.32941103,2.516510487
2192.9001,2.307155848,2.519818306
2193.0001,2.296878576,2.517436743
2193.1001,2.295732975,2.511852264
2193.2001,2.300709009,2.505225182
2193.3001,2.306981087,2.500264883
2193.4001,2.311945438,2.496305943
2193.5001,2.318697453,2.493578434
2193.6001,2.32924223,2.492888451
2193.7001,2.337668181,2.493378878
2193.8001,2.336874723,2.494321108
2193.9001,2.332541704,2.495528698
2194.0001,2.335254431,2.496723652
2194.1001,2.341802359,2.497852802
2194.2001,2.347150087,2.499274254
2194.3001,2.355252743,2.502717257
2194.4001,2.359948635,2.507956505
2194.5001,2.353559256,2.512774468
2194.6001,2.347889185,2.516553402
2194.7001,2.352256298,2.518941164
2194.8001,2.360672951,2.519397974
2194.9001,2.366692543,2.519178391
2195.0001,2.363989115,2.520071983
2195.1001,2.348340035,2.522747755
2195.2001,2.329497337,2.526301861
2195.3001,2.321842909,2.528868675
2195.4001,2.330582142,2.528882027
2195.5001,2.35370636,2.52538085
2195.6001,2.384088278,2.519528866
2195.7001,2.409399986,2.513969183
2195.8001,2.421616554,2.510914087
2195.9001,2.41930747,2.510253429
2196.0001,2.404764414,2.509749889
2196.1001,2.384340525,2.508083344
2196.2001,2.368806362,2.505469322
2196.3001,2.36716342,2.502521992
2196.4001,2.380874872,2.501014948
2196.5001,2.404470682,2.502636671
2196.6001,2.430015564,2.507937193
2196.7001,2.447300911,2.516390085
2196.8001,2.449137926,2.525390863
2196.9001,2.439043522,2.532709599
2197.0001,2.427558661,2.535791874
2197.1001,2.419173479,2.533830881
2197.2001,2.410891771,2.527098656
2197.3001,2.40479207,2.516870499
2197.4001,2.405736446,2.506403923
2197.5001,2.411065817,2.497716427
2197.6001,2.417682409,2.492126226
2197.7001,2.42511034,2.487547159
2197.8001,2.429396153,2.481557846
2197.9001,2.42876339,2.472448111
2198.0001,2.42918992,2.463358164
2198.1001,2.437216282,2.457351923
2198.2001,2.450579405,2.458817244
2198.3001,2.457005024,2.465000629
2198.4001,2.444750071,2.474448204
2198.5001,2.409945011,2.482976675
2198.6001,2.364038467,2.48767376
2198.7001,2.33134079,2.486901522
2198.8001,2.329174757,2.482242107
2198.9001,2.352927923,2.479059458
2199.0001,2.384743214,2.480275631
2199.1001,2.40182066,2.488469601
2199.2001,2.396547318,2.501213551
2199.3001,2.379949093,2.516957521
2199.4001,2.360764742,2.52573061
2199.5001,2.344559431,2.528143168
2199.6001,2.335873842,2.522950411
2199.7001,2.329914331,2.516515732
2199.8001,2.321003199,2.512132883
2199.9001,2.31214118,2.513352633
2200.0001,2.313350916,2.519102573
2200.1001,2.328422785,2.526011944
2200.2001,2.349224329,2.530977011
2200.3001,2.368594885,2.532673597
2200.4001,2.385488987,2.532443523
2200.5001,2.3955338,2.531193495
2200.6001,2.398469448,2.529505253
2200.7001,2.400780678,2.526604891
2200.8001,2.406451464,2.52010107
2200.9001,2.412979603,2.511233807
2201.0001,2.413663149,2.500511408
2201.1001,2.407078266,2.490172863
2201.2001,2.396457911,2.480932474
2201.3001,2.377494335,2.473288298
2201.4001,2.354804754,2.469036579
2201.5001,2.343581915,2.463988066
2201.6001,2.340631008,2.458251476
2201.7001,2.337590694,2.453765154
2201.8001,2.336839199,2.450430632
2201.9001,2.338025332,2.448153496
2202.0001,2.340330839,2.445398569
2202.1001,2.35001421,2.441832066
2202.2001,2.37119174,2.437051535
2202.3001,2.397842646,2.431386471
2202.4001,2.417335749,2.426967859
2202.5001,2.422976494,2.424090624
2202.6001,2.417406082,2.420467138
2202.7001,2.408387661,2.417197466
2202.8001,2.402072907,2.414519072
2202.9001,2.404937029,2.411545038
2203.0001,2.414986134,2.410990238
2203.1001,2.422118664,2.415987968
2203.2001,2.41972208,2.426534653
2203.3001,2.407861233,2.442879438
2203.4001,2.387108564,2.46347785
2203.5001,2.364408016,2.481870174
2203.6001,2.350275517,2.492012739
2203.7001,2.349810839,2.489505053
2203.8001,2.358520985,2.478112936
2203.9001,2.36940217,2.461393595
2204.0001,2.380335808,2.444093704
2204.1001,2.393167257,2.43030262
2204.2001,2.40729475,2.422458887
2204.3001,2.418904781,2.420000076
2204.4001,2.424763203,2.419307232
2204.5001,2.423938513,2.416620493
2204.6001,2.418473721,2.410624027
2204.7001,2.412360907,2.403601885
2204.8001,2.410248756,2.39916873
2204.9001,2.413896084,2.400014401
2205.0001,2.419983864,2.406589985
2205.1001,2.424656391,2.4162426
2205.2001,2.42701602,2.42518115
2205.3001,2.427102566,2.432233095
2205.4001,2.423827887,2.437871933
2205.5001,2.41762495,2.442608357
2205.6001,2.412714481,2.446142674
2205.7001,2.413300753,2.447814703
2205.8001,2.418064356,2.447961569
2205.9001,2.424309969,2.447500944
2206.0001,2.430152893,2.44619441
2206.1001,2.430811882,2.443144083
2206.2001,2.423700571,2.436913252
2206.3001,2.415398359,2.427522659
2206.4001,2.41398859,2.417383194
2206.5001,2.420637846,2.412505865
2206.6001,2.429447174,2.418709517
2206.7001,2.433394432,2.436250925
2206.8001,2.430701733,2.460330725
2206.9001,2.425494671,2.484518528
2207.0001,2.423187494,2.504168749
2207.1001,2.42650795,2.515499353
2207.2001,2.432569981,2.5187006
2207.3001,2.435575485,2.518798828
2207.4001,2.435029745,2.51859045
2207.5001,2.433929443,2.519874334
2207.6001,2.432555914,2.52283001
2207.7001,2.428527117,2.526735067
2207.8001,2.417529583,2.53001833
2207.9001,2.396139383,2.531438351
2208.0001,2.369371891,2.530467987
2208.1001,2.349172831,2.526171684
2208.2001,2.346181154,2.516654968
2208.3001,2.362341404,2.502141476
2208.4001,2.388920546,2.487260819
2208.5001,2.415386677,2.47478509
2208.6001,2.435085297,2.469508648
2208.7001,2.443448305,2.476417065
2208.8001,2.442792893,2.489186287
2208.9001,2.437472582,2.503581286
2209.0001,2.424941778,2.512089014
2209.1001,2.405248165,2.513953209
2209.2001,2.386480093,2.507133722
2209.3001,2.374548912,2.496431351
2209.4001,2.369591475,2.487780333
2209.5001,2.373196363,2.485937595
2209.6001,2.385508537,2.484508991
2209.7001,2.397996664,2.484347105
2209.8001,2.404762268,2.486290216
2209.9001,2.404109001,2.486439705
2210.0001,2.39298439,2.487203598
2210.1001,2.374308825,2.491693735
2210.2001,2.356229305,2.494778633
2210.3001,2.346487522,2.494903803
2210.4001,2.350188017,2.488767386
2210.5001,2.363050699,2.482541561
2210.6001,2.376684427,2.477398157
2210.7001,2.385926247,2.476729393
2210.8001,2.387028217,2.479283094
2210.9001,2.380378246,2.484163284
2211.0001,2.368695021,2.487444401
2211.1001,2.353566647,2.488253117
2211.2001,2.337162256,2.487057209
2211.3001,2.327293158,2.4867208
2211.4001,2.328481913,2.484088182
2211.5001,2.338527441,2.479329586
2211.6001,2.349958658,2.476611376
2211.7001,2.360600233,2.475646019
2211.8001,2.373028755,2.476660013
2211.9001,2.386955261,2.478155851
2212.0001,2.408097029,2.480271578
2212.1001,2.439114332,2.482224226
2212.2001,2.472476244,2.481215
2212.3001,2.500525713,2.484738827
2212.4001,2.512265205,2.496515513
2212.5001,2.502471447,2.507202625
2212.6001,2.478760004,2.516210794
2212.7001,2.452669382,2.521608114
2212.8001,2.43212533,2.521322489
2212.9001,2.420358181,2.518574476
2213.0001,2.415540934,2.515527248
2213.1001,2.416600943,2.512281418
2213.2001,2.423137665,2.512594223
2213.3001,2.430754662,2.519129992
2213.4001,2.434444428,2.524938345
2213.5001,2.435331345,2.531484842
2213.6001,2.437024832,2.538291454
2213.7001,2.438810349,2.538439751
2213.8001,2.437993527,2.533311367
2213.9001,2.434150696,2.527308941
2214.0001,2.427597284,2.521868944
2214.1001,2.4178195,2.518547773
2214.2001,2.404942989,2.518545866
2214.3001,2.390303135,2.520654678
2214.4001,2.375021458,2.523630142
2214.5001,2.361137867,2.525629044
2214.6001,2.350180864,2.525683165
2214.7001,2.341376543,2.522382736
2214.8001,2.332499504,2.517373085
2214.9001,2.321420193,2.516556501
2215.0001,2.308228254,2.521378279
2215.1001,2.295883656,2.528934956
2215.2001,2.288670301,2.537838936
2215.3001,2.291026354,2.546478033
2215.4001,2.305402994,2.553188562
2215.5001,2.329752445,2.557355642
2215.6001,2.358016491,2.557758331
2215.7001,2.383196831,2.554138184
2215.8001,2.401861668,2.5475173
2215.9001,2.413518667,2.540279388
2216.0001,2.419435978,2.534923792
2216.1001,2.42154479,2.533062935
2216.2001,2.421660662,2.532491207
2216.3001,2.422625065,2.529746532
2216.4001,2.427558422,2.525271893
2216.5001,2.436412334,2.519563437
2216.6001,2.446513653,2.511787415
2216.7001,2.455948114,2.504290819
2216.8001,2.463462114,2.499246121
2216.9001,2.467679739,2.49589777
2217.0001,2.466851711,2.49330616
2217.1001,2.458772421,2.48965621
2217.2001,2.44444561,2.482880592
2217.3001,2.431054831,2.475394011
2217.4001,2.424523115,2.469926119
2217.5001,2.424423456,2.465751171
2217.6001,2.426018953,2.4626472
2217.7001,2.42391634,2.459952593
2217.8001,2.417668343,2.455862045
2217.9001,2.412697077,2.44971323
